label,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85
600.0,197.08,1408.0,935.09,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,834.54,1905.9,300.65,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,937.83,1690.0,279.52,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,406.26,1870.9,741.59,40.46
604.0,729.7,1526.3,242.44,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,230.41,1604.2,954.46,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,173.36,1471.0,989.69,14.318,43.046,710.6,1362.4,222.61,56.036,44.777,55.073,1112.0,1523.0,71.421,40.46
202.0,1023.9,1870.2,164.03,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,592.56,1607.9,426.77,24.187,45.277,7.8102,133.24,1545.3,1010.2,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,283.21,1575.5,860.44,40.46
206.0,290.04,1685.9,737.14,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,230.41,1604.2,954.46,24.187,45.277,7.8102,337.15,1616.7,844.43,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,696.58,1365.2,120.34,56.036,44.777,55.073,832.05,1797.5,314.93,40.46
602.0,185.7,1530.3,1156.6,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,691.7,1655.2,302.8,24.187,45.277,7.8102,157.54,1669.5,1131.6,43.186,121.43,61.814,892.46,1817.8,263.71,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,933.21,1743.2,315.16,40.46
606.0,734.98,1559.7,268.33,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,758.04,1578.0,140.41,24.187,45.277,7.8102,346.21,1744.0,784.62,43.186,121.43,61.814,138.71,1570.1,1175.2,14.318,43.046,651.23,1780.5,449.31,56.036,44.777,55.073,423.87,1715.7,716.31,40.46
1.0,740.34,1700.0,389.08,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,1137.9,1581.0,94.26,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,1050.3,1738.6,171.84,40.46
5.0,523.06,1619.4,407.59,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,673.04,1828.8,470.33,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,1021.4,1574.9,115.32,56.036,44.777,55.073,959.25,1546.3,183.48,40.46
401.0,273.86,1709.6,919.22,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,781.23,1593.5,221.2,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,226.74,1777.8,1024.5,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,1010.9,1543.4,88.278,40.46
405.0,165.2,1622.3,869.91,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,1161.2,1638.9,123.76,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,42.426,1464.5,1232.1,14.318,43.046,307.92,1719.6,794.53,56.036,44.777,55.073,253.33,1791.7,1148.7,40.46
3.0,926.52,1635.3,251.91,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,544.44,1533.4,397.83,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,1066.7,1542.5,286.84,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,969.24,1678.1,187.18,40.46
7.0,284.53,1780.7,964.49,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,779.56,1754.5,290.39,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,720.82,1571.5,439.09,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,574.78,1838.1,573.8,56.036,44.777,55.073,252.42,1686.1,1205.0,40.46
403.0,884.29,1459.9,189.26,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,242.06,1581.9,887.87,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,240.86,1755.7,746.87,43.186,121.43,61.814,248.7,1661.8,795.95,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,871.61,1629.1,255.16,40.46
407.0,270.43,1614.9,810.65,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,541.98,1438.9,439.93,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,660.81,1643.6,505.27,43.186,121.43,61.814,129.69,1690.2,1321.7,14.318,43.046,185.54,1368.4,805.71,56.036,44.777,55.073,1017.0,1867.0,243.0,40.46
201.0,1047.9,1397.6,109.9,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,389.98,1703.2,655.72,14.318,21.378,56.045,792.77,1676.9,302.1,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,730.97,1666.6,293.59,40.46
205.0,1071.6,1623.9,166.21,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,138.71,1570.1,1175.2,14.318,21.378,56.045,397.68,1840.0,777.61,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,204.07,1341.4,807.72,56.036,44.777,55.073,1023.9,1870.2,164.03,40.46
601.0,357.0,1646.5,787.76,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,612.22,1702.4,366.55,14.318,21.378,56.045,587.6,1737.3,501.29,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,561.84,1743.2,523.09,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,311.19,1763.7,884.93,40.46
605.0,367.01,1688.5,763.44,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,604.67,1796.5,558.79,14.318,21.378,56.045,596.61,1655.2,425.33,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,804.91,1752.8,337.24,14.318,43.046,747.74,1928.1,506.06,56.036,44.777,55.073,264.71,1496.6,866.21,40.46
203.0,926.54,1752.5,217.17,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,456.25,1853.5,739.83,14.318,21.378,56.045,807.09,1731.0,347.31,24.187,45.277,7.8102,375.71,1629.5,682.95,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,849.82,1846.1,227.2,40.46
207.0,247.52,1767.0,1045.0,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,868.23,1741.6,286.09,14.318,21.378,56.045,768.56,1502.6,261.4,24.187,45.277,7.8102,538.49,1426.2,366.86,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,297.32,1673.3,955.21,56.036,44.777,55.073,476.06,1644.8,545.43,40.46
603.0,252.42,1686.1,1205.0,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,776.76,1729.8,332.62,14.318,21.378,56.045,600.31,1649.4,386.17,24.187,45.277,7.8102,245.66,1639.3,1028.7,43.186,121.43,61.814,961.57,1805.8,229.98,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,941.6,1594.7,253.86,40.46
607.0,715.34,1834.6,404.47,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,684.8,1736.5,382.11,14.318,21.378,56.045,197.25,1565.7,957.41,24.187,45.277,7.8102,1094.0,1436.3,67.186,43.186,121.43,61.814,310.73,1761.4,792.53,14.318,43.046,408.94,1690.2,736.03,56.036,44.777,55.073,531.79,1682.5,564.52,40.46
100.0,840.16,1494.4,193.13,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,296.12,1691.7,1013.5,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,372.84,1694.1,812.59,40.46
104.0,982.02,1721.8,209.44,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,825.74,1653.7,249.65,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,541.78,1674.4,508.19,56.036,44.777,55.073,701.82,2014.8,539.06,40.46
500.0,491.81,1949.8,691.31,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,146.21,1534.4,1028.7,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,464.21,1694.8,652.43,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,678.89,1799.6,346.26,40.46
504.0,462.78,1745.5,737.2,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,899.8,1678.7,242.87,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,482.63,1979.0,814.12,14.318,43.046,503.95,1602.0,567.52,56.036,44.777,55.073,1078.7,1757.0,170.75,40.46
102.0,1047.2,1470.7,109.07,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,61.522,55.946,65.069,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,157.54,1669.5,1131.6,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,554.13,1861.3,566.0,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,190.07,1469.5,1149.6,40.46
